Gene1	Gene2	SysName1	SysName2	Name1	Name2	bOp	pOp	Sep	MOGScore	GOScore	COGSim	ExprSim
5849575	5849576	CCNA_02306	CCNA_02307			TRUE	0.981	7.000	0.198	1.000	Y	NA
5849578	5849579	CCNA_02309	CCNA_02310			FALSE	0.063	154.000	0.000	1.000		NA
5849579	5849580	CCNA_02310	CCNA_R0054			FALSE	0.061	67.000	0.000	NA		NA
5849580	10784568	CCNA_R0054	CCNA_04009			FALSE	0.061	67.000	0.000	NA		NA
5849581	5849582	CCNA_02312	CCNA_02313			TRUE	0.705	94.000	0.500	NA		NA
5849582	5849583	CCNA_02313	CCNA_02314			TRUE	0.661	118.000	0.333	NA		NA
5849583	5849584	CCNA_02314	CCNA_02315			TRUE	0.654	28.000	0.105	NA		NA
5849584	5849585	CCNA_02315	CCNA_02316			TRUE	0.917	-3.000	0.105	NA		NA
5849585	5849586	CCNA_02316	CCNA_02317			TRUE	0.729	-90.000	0.143	NA		NA
5849586	5849587	CCNA_02317	CCNA_02318			TRUE	0.867	29.000	0.667	NA		NA
5849587	5849588	CCNA_02318	CCNA_02319			TRUE	0.727	78.000	0.667	NA		NA
5849588	5849589	CCNA_02319	CCNA_02320			FALSE	0.116	119.000	0.005	NA		NA
5849590	5849591	CCNA_02321	CCNA_02322			TRUE	0.774	-19.000	0.066	NA	N	NA
5849592	5849593	CCNA_02323	CCNA_02324		hsp33	FALSE	0.065	88.000	0.000	NA		NA
5849593	5849594	CCNA_02324	CCNA_02325	hsp33		FALSE	0.066	218.000	0.052	1.000	N	NA
5849594	5849595	CCNA_02325	CCNA_02326			TRUE	0.753	118.000	0.038	1.000	Y	NA
5849595	5849596	CCNA_02326	CCNA_02327			FALSE	0.258	155.000	0.048	1.000	N	NA
5849597	5849598	CCNA_02328	CCNA_02329			FALSE	0.004	276.000	0.002	NA		NA
5849598	5849599	CCNA_02329	CCNA_02330			FALSE	0.284	28.000	0.011	NA		NA
5849599	5849600	CCNA_02330	CCNA_02331			TRUE	0.645	-15.000	0.034	NA		NA
5849600	5849601	CCNA_02331	CCNA_02332			FALSE	0.193	136.000	0.015	NA	N	NA
5849603	5849604	CCNA_02334	CCNA_02335	staR		TRUE	0.651	63.000	0.294	1.000	N	NA
5849605	5849606	CCNA_02336	CCNA_02337			TRUE	0.966	4.000	0.033	1.000	Y	NA
5849606	5849607	CCNA_02337	CCNA_02338			TRUE	0.581	89.000	0.250	NA		NA
5849607	5849608	CCNA_02338	CCNA_02339			TRUE	0.973	-3.000	0.600	NA		NA
5849608	5849609	CCNA_02339	CCNA_02340			TRUE	0.791	45.000	0.667	NA		NA
5849611	5849612	CCNA_02342	CCNA_02343			FALSE	0.076	103.000	0.000	NA		NA
5849612	5849613	CCNA_02343	CCNA_02344			FALSE	0.294	93.000	0.045	NA		NA
5849614	5849615	CCNA_02345	CCNA_02346			TRUE	0.806	-3.000	0.029	NA		NA
5849615	5849616	CCNA_02346	CCNA_02347			FALSE	0.401	100.000	0.013	0.014	N	NA
5849616	5849617	CCNA_02347	CCNA_02348			FALSE	0.144	80.000	0.007	1.000		NA
5849617	5849618	CCNA_02348	CCNA_02349			FALSE	0.095	134.000	0.000	1.000		NA
5849618	5849619	CCNA_02349	CCNA_02350			FALSE	0.094	42.000	0.000	NA		NA
5849620	5849621	CCNA_02351	CCNA_02352			FALSE	0.183	52.000	0.002	1.000	N	NA
5849621	5849622	CCNA_02352	CCNA_02353			TRUE	0.995	3.000	0.625	0.001	Y	NA
5849623	5849624	CCNA_02354	CCNA_02355			TRUE	0.708	82.000	0.500	1.000		NA
5849625	5849626	CCNA_02356	CCNA_02357			FALSE	0.268	139.000	0.028	1.000	N	NA
5849626	5849627	CCNA_02357	CCNA_02358			FALSE	0.245	76.000	0.028	1.000		NA
5849627	5849628	CCNA_02358	CCNA_02359			FALSE	0.098	40.000	0.000	NA		NA
5849628	5849629	CCNA_02359	CCNA_02360			TRUE	0.698	-114.000	0.120	NA		NA
5849629	5849630	CCNA_02360	CCNA_02361			TRUE	0.903	0.000	0.080	NA		NA
5849630	5849631	CCNA_02361	CCNA_02362			FALSE	0.161	95.000	0.005	NA	N	NA
5849633	5849634	CCNA_02364	CCNA_02365			FALSE	0.448	124.000	0.065	1.000	N	NA
5849634	5849635	CCNA_02365	CCNA_02366		malY	TRUE	0.740	34.000	0.290	NA		NA
5849637	5849638	CCNA_02368	CCNA_02369			TRUE	0.968	-24.000	0.127	0.004	Y	NA
5849639	5849640	CCNA_02370	CCNA_02371	malA		FALSE	0.327	172.000	0.273	NA		NA
5849641	5849642	CCNA_02372	CCNA_02373			FALSE	0.236	-28.000	0.000	NA		NA
5849642	5849643	CCNA_02373	CCNA_02374			TRUE	0.888	-6.000	0.077	0.042		NA
5849643	5849644	CCNA_02374	CCNA_02375			FALSE	0.064	59.000	0.000	NA		NA
5849646	5849647	CCNA_02377	CCNA_R0055			FALSE	0.011	199.000	0.000	NA		NA
5849649	5849650	CCNA_02379	CCNA_02380			TRUE	0.573	4.000	0.005	NA		NA
5849651	5849652	CCNA_02381	CCNA_02382			TRUE	0.973	2.000	0.667	NA		NA
5849653	5849654	CCNA_02383	CCNA_02384			TRUE	0.609	83.000	0.000	1.000	Y	NA
5849654	5849655	CCNA_02384	CCNA_02385			FALSE	0.031	196.000	0.000	1.000	N	NA
5849655	5849656	CCNA_02385	CCNA_02386			FALSE	0.264	114.000	0.018	NA	N	NA
5849656	5849657	CCNA_02386	CCNA_02387			TRUE	0.855	-3.000	0.035	NA	N	NA
5849657	5849658	CCNA_02387	CCNA_02388			FALSE	0.381	43.000	0.026	1.000	N	NA
5849658	5849659	CCNA_02388	CCNA_02389			TRUE	0.790	-3.000	0.008	1.000	N	NA
5849660	5849661	CCNA_02390	CCNA_R0056			FALSE	0.079	48.000	0.000	NA		NA
5849661	5849662	CCNA_R0056	CCNA_02391			FALSE	0.013	191.000	0.000	NA		NA
5849662	5849663	CCNA_02391	CCNA_02392			FALSE	0.362	10.000	0.000	NA		NA
5849665	5849666	CCNA_02394	CCNA_02395			FALSE	0.078	108.000	0.000	NA		NA
5849666	5849667	CCNA_02395	CCNA_02396			FALSE	0.023	172.000	0.000	NA		NA
5849669	5849670	CCNA_02398	CCNA_02399			FALSE	0.224	62.000	0.012	1.000	N	NA
5849670	5849671	CCNA_02399	CCNA_02400			FALSE	0.428	27.000	0.017	NA	N	NA
5849674	5849675	CCNA_02403	CCNA_02404			TRUE	0.992	-3.000	0.491	NA	Y	NA
5849675	5849676	CCNA_02404	CCNA_02405			TRUE	0.994	0.000	0.650	NA	Y	NA
5849676	5849677	CCNA_02405	CCNA_02406			TRUE	0.943	-3.000	0.201	NA		NA
5849678	5849679	CCNA_02407	CCNA_02408			FALSE	0.434	71.000	0.111	NA		NA
5849680	5849681	CCNA_02409	CCNA_02410			TRUE	0.505	146.000	0.182	1.000	N	NA
5849684	5849685	CCNA_02413	CCNA_02414			TRUE	0.536	29.000	0.036	1.000	N	NA
5849686	5849687	CCNA_02415	CCNA_02416			FALSE	0.005	307.000	0.000	1.000	N	NA
5849687	5849688	CCNA_02416	CCNA_02417			FALSE	0.112	122.000	0.000	1.000		NA
5849688	5849689	CCNA_02417	CCNA_02418			TRUE	0.980	0.000	0.748	1.000		NA
5849690	5849691	CCNA_R0057	CCNA_02419		tonB1	FALSE	0.065	129.000	0.000	NA		NA
5849691	5849692	CCNA_02419	CCNA_02420	tonB1	exbD	TRUE	0.968	11.000	0.667	0.083		NA
5849692	5849693	CCNA_02420	CCNA_02421	exbD	exbB	TRUE	0.993	6.000	0.667	0.037	Y	NA
5849693	5849694	CCNA_02421	CCNA_02422	exbB		FALSE	0.001	914.000	0.000	1.000		NA
5849694	5849695	CCNA_02422	CCNA_02423			FALSE	0.495	-3.000	0.000	NA		NA
5849697	5849698	CCNA_R0058	CCNA_02425			FALSE	0.073	100.000	0.000	NA		NA
5849698	5849699	CCNA_02425	CCNA_02426			TRUE	0.935	-3.000	0.154	NA		NA
5849699	5849700	CCNA_02426	CCNA_02427			TRUE	0.937	-3.000	0.133	NA	N	NA
5849700	5849701	CCNA_02427	CCNA_02428			TRUE	0.927	8.000	0.207	NA	N	NA
5849701	5849702	CCNA_02428	CCNA_02429			TRUE	0.659	85.000	0.293	1.000	N	NA
5849702	5849703	CCNA_02429	CCNA_02430			TRUE	0.975	3.000	0.768	NA		NA
5849703	5849704	CCNA_02430	CCNA_02431			TRUE	0.766	22.000	0.157	NA		NA
5849704	5849705	CCNA_02431	CCNA_02432			FALSE	0.230	46.000	0.004	1.000	N	NA
5849705	5849706	CCNA_02432	CCNA_02433			FALSE	0.072	121.000	0.000	NA		NA
5849706	5849707	CCNA_02433	CCNA_02434			FALSE	0.014	188.000	0.000	NA		NA
5849707	5849708	CCNA_02434	CCNA_02435			TRUE	0.760	-51.000	0.138	NA		NA
5849708	5849709	CCNA_02435	CCNA_02436			FALSE	0.107	98.000	0.004	NA		NA
5849713	5849714	CCNA_02439	CCNA_02440			TRUE	0.946	10.000	0.333	1.000	N	NA
5849716	5849717	CCNA_02442	CCNA_02443			FALSE	0.079	162.000	0.000	1.000	N	NA
5849717	5849718	CCNA_02443	CCNA_02444			FALSE	0.269	66.000	0.021	1.000	N	NA
5849720	5849721	CCNA_02446	CCNA_02447			TRUE	0.862	0.000	0.036	NA	N	NA
5849721	5849722	CCNA_02447	CCNA_02448			TRUE	0.911	24.000	0.911	NA		NA
5849723	5849724	CCNA_02449	CCNA_02450			FALSE	0.443	165.000	0.379	NA		NA
5849724	5849725	CCNA_02450	CCNA_02451			TRUE	0.942	11.000	0.470	NA		NA
5849725	5849726	CCNA_02451	CCNA_02452			FALSE	0.233	146.000	0.049	NA		NA
5849727	5849728	CCNA_02453	CCNA_02454			TRUE	0.543	-15.000	0.003	1.000	N	NA
5849728	5849729	CCNA_02454	CCNA_02455			FALSE	0.200	53.000	0.013	1.000		NA
5849729	5849730	CCNA_02455	CCNA_02456			FALSE	0.003	288.000	0.000	NA		NA
5849730	5849731	CCNA_02456	CCNA_02457			FALSE	0.276	94.000	0.040	NA		NA
5849732	5849733	CCNA_02458	CCNA_02459			TRUE	0.989	5.000	0.220	0.001	Y	NA
5849734	5849735	CCNA_02460	CCNA_02461			TRUE	0.768	37.000	0.400	NA		NA
5849737	5849738	CCNA_02463	CCNA_02464			TRUE	0.986	3.000	0.192	1.000	Y	NA
5849740	5849741	CCNA_02465	CCNA_02466			TRUE	0.637	52.000	0.000	1.000	Y	NA
5849741	5849742	CCNA_02466	CCNA_02467		pssZ	TRUE	0.684	42.000	0.000	NA	Y	NA
5849742	5849743	CCNA_02467	CCNA_02468	pssZ		FALSE	0.088	44.000	0.000	NA		NA
5849746	5849747	CCNA_02471	CCNA_02472			TRUE	0.989	-3.000	0.250	1.000	Y	NA
5849747	5849748	CCNA_02472	CCNA_02473			TRUE	0.880	-31.000	0.250	1.000	N	NA
5849749	5849750	CCNA_02474	CCNA_02475		vanR	TRUE	0.855	88.000	0.111	0.036	Y	NA
5849751	5849752	CCNA_02476	CCNA_02477	vanA	vanB	TRUE	0.963	-3.000	0.128	0.001	N	NA
5849753	5849754	CCNA_02478	CCNA_02479			FALSE	0.235	26.000	0.000	1.000		NA
5849754	5849755	CCNA_02479	CCNA_02480			TRUE	0.970	13.000	0.086	0.030	Y	NA
5849755	5849756	CCNA_02480	CCNA_02481			FALSE	0.175	50.000	0.000	1.000	N	NA
5849756	5849757	CCNA_02481	CCNA_02482			FALSE	0.163	125.000	0.000	1.000	N	NA
5849757	5849758	CCNA_02482	CCNA_02483			FALSE	0.175	50.000	0.000	1.000	N	NA
5849758	5849759	CCNA_02483	CCNA_02484			TRUE	0.820	44.000	0.031	0.064	Y	NA
5849759	5849760	CCNA_02484	CCNA_02485			TRUE	0.705	53.000	0.222	0.064	N	NA
5849760	5849761	CCNA_02485	CCNA_02486			TRUE	0.656	115.000	0.222	1.000	N	NA
5849762	5849763	CCNA_02487	CCNA_02488			TRUE	0.780	7.000	0.020	1.000	N	NA
5849763	5849764	CCNA_02488	CCNA_02489			TRUE	0.994	0.000	0.333	0.001	Y	NA
5849764	5849765	CCNA_02489	CCNA_02490			TRUE	0.982	-3.000	0.086	1.000	Y	NA
5849765	5849766	CCNA_02490	CCNA_02491			TRUE	0.914	10.000	0.066	0.001	N	NA
5849766	5849767	CCNA_02491	CCNA_02492			TRUE	0.993	-7.000	0.782	0.001	Y	NA
5849767	5849768	CCNA_02492	CCNA_02493			TRUE	0.876	20.000	0.314	1.000	N	NA
5849768	5849769	CCNA_02493	CCNA_02494			TRUE	0.838	0.000	0.028	1.000		NA
5849769	5849770	CCNA_02494	CCNA_02495			FALSE	0.100	60.000	0.000	1.000		NA
5849771	5849772	CCNA_02496	CCNA_02497			FALSE	0.325	12.000	0.000	NA		NA
5849773	5849774	CCNA_02498	CCNA_02499			FALSE	0.306	13.000	0.000	NA		NA
5849774	5849775	CCNA_02499	CCNA_02500			TRUE	0.953	-3.000	0.000	NA	Y	NA
5849775	5849776	CCNA_02500	CCNA_02501			TRUE	0.953	-3.000	0.000	NA	Y	NA
5849776	5849777	CCNA_02501	CCNA_02502			TRUE	0.959	0.000	0.000	1.000	Y	NA
5849777	5849778	CCNA_02502	CCNA_02503			TRUE	0.953	-3.000	0.000	NA	Y	NA
5849778	5849779	CCNA_02503	CCNA_02504			TRUE	0.889	14.000	0.000	NA	Y	NA
5849779	5849780	CCNA_02504	CCNA_02505			TRUE	0.976	-3.000	0.048	1.000	Y	NA
5849781	5849782	CCNA_02506	CCNA_R0062			FALSE	0.010	204.000	0.000	NA		NA
5849783	5849784	CCNA_02507	CCNA_02508	hfsE	hfsF	FALSE	0.086	188.000	0.054	NA		NA
5849784	5849785	CCNA_02508	CCNA_02509	hfsF	hfsG	TRUE	0.893	-3.000	0.072	NA		NA
5849785	5849786	CCNA_02509	CCNA_02510	hfsG	hfsH	TRUE	0.922	0.000	0.087	NA	N	NA
5849787	5849788	CCNA_02511	CCNA_02512	hfsC	hfsB	TRUE	0.981	-3.000	1.000	NA		NA
5849788	5849789	CCNA_02512	CCNA_02513	hfsB	hfsA	FALSE	0.426	43.000	0.061	NA		NA
5849791	5849792	CCNA_02515	CCNA_02516			FALSE	0.170	173.000	0.069	1.000		NA
5849794	5849795	CCNA_02518	CCNA_02519	gatB		TRUE	0.989	-9.000	0.492	0.001	Y	NA
5849795	5849796	CCNA_02519	CCNA_02520			TRUE	0.996	0.000	0.643	0.001	Y	NA
5849797	5849798	CCNA_02521	CCNA_02522			FALSE	0.077	49.000	0.000	NA		NA
5849798	5849799	CCNA_02522	CCNA_02523			FALSE	0.006	235.000	0.000	NA		NA
5849799	5849800	CCNA_02523	CCNA_02524			FALSE	0.063	61.000	0.000	NA		NA
5849801	5849802	CCNA_02525	CCNA_02526			TRUE	0.894	134.000	0.452	1.000	Y	NA
5849802	5849803	CCNA_02526	CCNA_02527			FALSE	0.225	-31.000	0.000	NA		NA
5849803	5849804	CCNA_02527	CCNA_02528			FALSE	0.124	32.000	0.000	NA		NA
5849804	5849805	CCNA_02528	CCNA_02529			TRUE	0.903	-3.000	0.070	1.000		NA
5849805	5849806	CCNA_02529	CCNA_02530			FALSE	0.111	64.000	0.002	1.000		NA
5849807	5849808	CCNA_02531	CCNA_02532			FALSE	0.068	55.000	0.000	NA		NA
10784571	5849813	CCNA_04018	CCNA_02537			FALSE	0.009	207.000	0.000	NA		NA
5849817	5849818	CCNA_02541	CCNA_02542			FALSE	0.417	28.000	0.029	NA		NA
5849818	5849819	CCNA_02542	CCNA_02543			FALSE	0.077	82.000	0.002	NA		NA
5849820	5849821	CCNA_02544	CCNA_02545			FALSE	0.468	57.000	0.125	NA		NA
5849821	5849822	CCNA_02545	CCNA_02546		pleD	FALSE	0.126	47.000	0.000	1.000		NA
5849822	5849823	CCNA_02546	CCNA_02547	pleD	divK	TRUE	0.994	-3.000	0.461	0.021	Y	NA
5849824	5849825	CCNA_02548	CCNA_02549			TRUE	0.847	-3.000	0.043	NA		NA
5849825	5849826	CCNA_02549	CCNA_02550			TRUE	0.878	9.000	0.076	1.000	N	NA
5849826	5849827	CCNA_02550	CCNA_02551			FALSE	0.495	-3.000	0.000	NA		NA
5849827	5849828	CCNA_02551	CCNA_02552		clpS	FALSE	0.151	27.000	0.000	NA		NA
5849828	5849829	CCNA_02552	CCNA_02553	clpS	clpA	TRUE	0.933	14.000	0.596	NA		NA
5849829	5849830	CCNA_02553	CCNA_02554	clpA		FALSE	0.112	109.000	0.004	NA		NA
5849832	5849833	CCNA_02556	CCNA_02557			FALSE	0.072	121.000	0.000	NA		NA
5849833	5849834	CCNA_02557	CCNA_02558			TRUE	0.757	13.000	0.043	NA	N	NA
5849835	5849836	CCNA_02559	CCNA_02560			FALSE	0.070	124.000	0.000	NA		NA
5849836	5849837	CCNA_02560	CCNA_02561			TRUE	0.981	-3.000	1.000	NA		NA
5849837	5849838	CCNA_02561	CCNA_02562			FALSE	0.483	1.000	0.000	NA		NA
5849838	5849839	CCNA_02562	CCNA_02563			FALSE	0.006	263.000	0.000	1.000		NA
5849839	5849840	CCNA_02563	CCNA_02564			TRUE	0.991	14.000	0.833	0.006	Y	NA
5849841	5849842	CCNA_02565	CCNA_02566			FALSE	0.133	87.000	0.009	NA		NA
5849842	5849843	CCNA_02566	CCNA_02567		pleC	FALSE	0.140	168.000	0.025	1.000	N	NA
5849843	5849844	CCNA_02567	CCNA_02568	pleC		FALSE	0.146	68.000	0.000	1.000	N	NA
5849846	5849847	CCNA_02570	CCNA_02571			FALSE	0.478	150.000	0.000	NA	Y	NA
5849847	5849848	CCNA_02571	CCNA_02572			FALSE	0.038	189.000	0.002	1.000	N	NA
5849848	5849849	CCNA_02572	CCNA_02573			TRUE	0.706	3.000	0.002	1.000	N	NA
5849849	5849850	CCNA_02573	CCNA_02574			TRUE	0.531	-13.000	0.006	NA	N	NA
5849852	5849853	CCNA_02576	CCNA_02577			TRUE	0.913	51.000	0.460	1.000	Y	NA
5849855	5849856	CCNA_02579	CCNA_02580			TRUE	0.962	11.000	0.429	0.041	N	NA
5849856	5849857	CCNA_02580	CCNA_02581			FALSE	0.010	311.000	0.040	NA		NA
5849857	5849858	CCNA_02581	CCNA_02582			FALSE	0.290	-13.000	0.000	NA		NA
5849858	5849859	CCNA_02582	CCNA_02583			FALSE	0.061	67.000	0.000	NA		NA
5849860	10784572	CCNA_02584	CCNA_04012			FALSE	0.148	-280.000	0.000	NA		NA
10784572	5849861	CCNA_04012	CCNA_02585			FALSE	0.003	278.000	0.000	NA		NA
5849863	5849864	CCNA_02587	CCNA_02588			FALSE	0.252	24.000	0.000	1.000		NA
5849865	5849866	CCNA_02589	CCNA_02590			TRUE	0.570	14.000	0.011	NA	N	NA
5849866	5849867	CCNA_02590	CCNA_02591			FALSE	0.372	50.000	0.037	1.000	N	NA
5849867	5849868	CCNA_02591	CCNA_02592			TRUE	0.639	17.000	0.037	1.000		NA
5849869	5849870	CCNA_02593	CCNA_02594			FALSE	0.061	68.000	0.000	NA		NA
5849870	5849871	CCNA_02594	CCNA_02595			TRUE	0.567	10.000	0.010	NA		NA
5849871	5849872	CCNA_02595	CCNA_02596			FALSE	0.003	265.000	0.000	NA		NA
5849872	5849873	CCNA_02596	CCNA_02597			FALSE	0.023	172.000	0.000	NA		NA
5849873	5849874	CCNA_02597	CCNA_02598			FALSE	0.062	80.000	0.000	NA		NA
5849874	5849875	CCNA_02598	CCNA_02599			FALSE	0.196	-48.000	0.000	NA		NA
5849875	5849876	CCNA_02599	CCNA_02600			FALSE	0.170	24.000	0.000	NA		NA
5849876	5849877	CCNA_02600	CCNA_02601			FALSE	0.159	149.000	0.019	1.000		NA
5849879	5849880	CCNA_02603	CCNA_02604			TRUE	0.662	82.000	0.429	NA		NA
5849880	5849881	CCNA_02604	CCNA_02605			FALSE	0.173	93.000	0.007	NA	N	NA
5849881	5849882	CCNA_02605	CCNA_02606			FALSE	0.209	43.000	0.000	1.000	N	NA
5849883	5849884	CCNA_02607	CCNA_02608			FALSE	0.086	156.000	0.012	NA		NA
5849884	5849885	CCNA_02608	CCNA_02609			TRUE	0.945	11.000	0.500	NA		NA
5849885	5849886	CCNA_02609	CCNA_02610			FALSE	0.119	33.000	0.000	NA		NA
5849887	5849888	CCNA_02611	CCNA_02612			FALSE	0.005	317.000	0.000	1.000	N	NA
5849888	5849889	CCNA_02612	CCNA_02613			FALSE	0.027	187.000	0.000	NA	N	NA
5849889	5849890	CCNA_02613	CCNA_02614			TRUE	0.850	-3.000	0.033	NA	N	NA
5849890	5849891	CCNA_02614	CCNA_02615			TRUE	0.746	116.000	0.034	1.000	Y	NA
5849891	5849892	CCNA_02615	CCNA_02616			FALSE	0.181	171.000	0.051	1.000	N	NA
5849892	5849893	CCNA_02616	CCNA_02617			TRUE	0.952	21.000	0.214	1.000	Y	NA
5849893	5849894	CCNA_02617	CCNA_02618			FALSE	0.170	120.000	0.000	1.000	N	NA
5849895	5849896	CCNA_02619	CCNA_02620			FALSE	0.062	79.000	0.000	NA		NA
5849896	5849897	CCNA_02620	CCNA_02621			FALSE	0.068	126.000	0.000	NA		NA
5849898	5849899	CCNA_02622	CCNA_02623		ftsZ	FALSE	0.111	123.000	0.000	1.000		NA
5849899	5849900	CCNA_02623	CCNA_02624	ftsZ	ftsA	FALSE	0.078	372.000	0.114	1.000	Y	NA
5849900	5849901	CCNA_02624	CCNA_02625	ftsA	ftsQ	TRUE	0.697	31.000	0.137	NA	N	NA
5849901	5849902	CCNA_02625	CCNA_02626	ftsQ		TRUE	0.969	-31.000	0.372	NA	Y	NA
5849902	5849903	CCNA_02626	CCNA_02627			FALSE	0.014	223.000	0.004	1.000		NA
5849903	5849904	CCNA_02627	CCNA_02628			FALSE	0.012	219.000	0.000	1.000		NA
5849904	5849905	CCNA_02628	CCNA_02629			TRUE	0.792	152.000	0.108	0.004	Y	NA
5849909	5849910	CCNA_02633	CCNA_02634			FALSE	0.102	86.000	0.000	1.000		NA
5849910	5849911	CCNA_02634	CCNA_02635			TRUE	0.980	0.000	0.647	1.000	N	NA
5849912	5849913	CCNA_02636	CCNA_02637			FALSE	0.118	102.000	0.000	1.000		NA
5849914	5849915	CCNA_02638	CCNA_02639		murD	TRUE	0.694	4.000	0.002	1.000	N	NA
5849915	5849916	CCNA_02639	CCNA_02640	murD		TRUE	0.988	15.000	0.647	0.004	Y	NA
5849916	5849917	CCNA_02640	CCNA_02641			TRUE	0.993	0.000	0.309	0.004	Y	NA
5849917	5849918	CCNA_02641	CCNA_02642			TRUE	0.991	-7.000	0.569	0.002	Y	NA
5849918	5849919	CCNA_02642	CCNA_02643		ftsI	TRUE	0.982	-3.000	0.091	1.000	Y	NA
5849919	5849920	CCNA_02643	CCNA_02644	ftsI		TRUE	0.902	-3.000	0.082	NA		NA
5849920	5849921	CCNA_02644	CCNA_02645			TRUE	0.648	-3.000	0.007	NA		NA
5849921	5849922	CCNA_02645	CCNA_02646			TRUE	0.974	-3.000	0.635	NA		NA
5849926	5849927	CCNA_02649	CCNA_02650			TRUE	0.862	0.000	0.026	1.000	N	NA
5849927	5849928	CCNA_02650	CCNA_02651			TRUE	0.910	-3.000	0.078	1.000		NA
5849929	5849930	CCNA_02652	CCNA_02653			FALSE	0.250	75.000	0.029	1.000		NA
5849930	5849931	CCNA_02653	CCNA_02654			FALSE	0.062	132.000	0.000	NA		NA
5849932	5849933	CCNA_02655	CCNA_02656			FALSE	0.061	68.000	0.000	NA		NA
5849933	5849934	CCNA_02656	CCNA_02657			FALSE	0.306	13.000	0.000	NA		NA
5849934	5849935	CCNA_02657	CCNA_02658			TRUE	0.941	3.000	0.231	NA		NA
5849936	5849937	CCNA_02659	CCNA_02660			FALSE	0.336	51.000	0.042	1.000		NA
5849937	5849938	CCNA_02660	CCNA_02661			FALSE	0.095	72.000	0.000	1.000		NA
5849939	5849940	CCNA_02662	CCNA_02663		dksA	FALSE	0.181	33.000	0.000	1.000		NA
5849940	5849941	CCNA_02663	CCNA_02664	dksA	fliX	FALSE	0.076	212.000	0.086	NA		NA
5849942	5849943	CCNA_02665	CCNA_02666	flgI		TRUE	0.875	0.000	0.056	NA		NA
5849943	5849944	CCNA_02666	CCNA_02667		flbY	TRUE	0.930	5.000	0.222	NA		NA
5849945	5849946	CCNA_02668	CCNA_02669			TRUE	0.828	17.000	0.182	NA		NA
5849946	5849947	CCNA_02669	CCNA_02670			FALSE	0.321	41.000	0.032	NA		NA
5849947	5849948	CCNA_02670	CCNA_02671			FALSE	0.216	136.000	0.032	NA		NA
5849948	5849949	CCNA_02671	CCNA_02672			FALSE	0.072	121.000	0.000	NA		NA
5849950	5849951	CCNA_02673	CCNA_02674			FALSE	0.187	200.000	0.000	NA	Y	NA
5849951	5849952	CCNA_02674	CCNA_02675			TRUE	0.918	-135.000	0.136	NA	Y	NA
5849955	5849956	CCNA_02678	CCNA_02679			TRUE	0.955	10.000	0.600	NA		NA
5849956	5849957	CCNA_02679	CCNA_02680			FALSE	0.041	152.000	0.000	NA		NA
5849959	5849960	CCNA_02682	CCNA_02683			TRUE	0.979	-3.000	0.722	1.000		NA
5849961	5849962	CCNA_02684	CCNA_02685			TRUE	0.805	-3.000	0.029	NA		NA
5849962	5849963	CCNA_02685	CCNA_02686			FALSE	0.020	174.000	0.000	NA		NA
5849963	5849964	CCNA_02686	CCNA_02687			TRUE	0.853	35.000	0.060	1.000	Y	NA
5849964	5849965	CCNA_02687	CCNA_02688			FALSE	0.328	131.000	0.036	1.000	N	NA
5849965	5849966	CCNA_02688	CCNA_02689			FALSE	0.257	149.000	0.052	1.000		NA
5849966	5849967	CCNA_02689	CCNA_02690			TRUE	0.928	0.000	0.103	1.000		NA
5849967	5849968	CCNA_02690	CCNA_02691			TRUE	0.972	-3.000	0.500	1.000		NA
5849969	5849970	CCNA_02692	CCNA_02693			FALSE	0.066	128.000	0.000	NA		NA
5849970	5849971	CCNA_02693	CCNA_02694			FALSE	0.009	237.000	0.000	1.000		NA
5849972	5849973	CCNA_02695	CCNA_02696			TRUE	0.839	-3.000	0.041	NA		NA
5849973	5849974	CCNA_02696	CCNA_02697			TRUE	0.944	-3.000	0.203	NA		NA
5849974	5849975	CCNA_02697	CCNA_02698			TRUE	0.808	10.000	0.061	NA		NA
5849976	5849977	CCNA_02699	CCNA_02700			TRUE	0.773	-13.000	0.055	NA	N	NA
5849977	5849978	CCNA_02700	CCNA_02701			FALSE	0.474	118.000	0.082	NA	N	NA
5849978	5849979	CCNA_02701	CCNA_02702			TRUE	0.980	-7.000	0.128	0.001	Y	NA
5849979	5849980	CCNA_02702	CCNA_02703			TRUE	0.900	0.000	0.064	1.000		NA
5849982	5849983	CCNA_02705	CCNA_R0064			FALSE	0.005	247.000	0.000	NA		NA
5849983	5849984	CCNA_R0064	CCNA_R0065			FALSE	0.062	64.000	0.000	NA		NA
5849984	5849985	CCNA_R0065	CCNA_R0066			FALSE	0.072	99.000	0.000	NA		NA
5849985	5849986	CCNA_R0066	CCNA_R0067			FALSE	0.002	296.000	0.000	NA		NA
5849986	5849987	CCNA_R0067	CCNA_R0068			FALSE	0.061	68.000	0.000	NA		NA
5849987	5849988	CCNA_R0068	CCNA_R0069			FALSE	0.018	176.000	0.000	NA		NA
5849992	5849993	CCNA_02709	CCNA_02710			TRUE	0.555	73.000	0.211	1.000		NA
5849994	5849995	CCNA_02711	CCNA_02712	hfaA	hfaB	TRUE	0.974	-3.000	0.625	NA		NA
5849995	5849996	CCNA_02712	CCNA_02713	hfaB	hfaD	TRUE	0.902	-82.000	0.750	NA		NA
5849996	5849997	CCNA_02713	CCNA_02714	hfaD		FALSE	0.074	118.000	0.000	NA		NA
